user_id,gender,age,total,nb_tshirts,age_buckets,expenditure_buckets
31462b4218,M,21.6703296703,16.7,1.0,20 to 30,0 to 100
3147607a06,,113.423076923,23.9,1.0,60 and above,0 to 100
314cb2be77,F,21.1291208791,23.9,1.0,20 to 30,0 to 100
31515acac7,,44.6895604396,25.0,1.0,40 to 60,0 to 100
3153f6dde6,F,27.0082417582,19.9,1.0,20 to 30,0 to 100
3156fb97ce,M,35.6428571429,19.9,1.0,30 to 40,0 to 100
315a55c9d9,M,65.6071428571,47.8,2.0,60 and above,0 to 100
315ab8801a,M,22.4120879121,23.9,1.0,20 to 30,0 to 100
315bdb209f,M,24.1703296703,19.9,1.0,20 to 30,0 to 100
315d2480a0,F,113.423076923,33.4,2.0,60 and above,0 to 100
316084dc6a,M,23.5686813187,23.9,1.0,20 to 30,0 to 100
31620557cb,F,47.8598901099,16.7,1.0,40 to 60,0 to 100
3163060581,M,26.510989011,19.9,1.0,20 to 30,0 to 100
31671f8f43,,24.4478021978,19.9,1.0,20 to 30,0 to 100
3167dea650,M,38.9395604396,19.9,1.0,30 to 40,0 to 100
31688aeda3,M,15.7225274725,16.7,1.0,0 to 20,0 to 100
316be4d022,F,21.1401098901,16.7,1.0,20 to 30,0 to 100
316c7af0c2,M,30.2225274725,23.9,1.0,30 to 40,0 to 100
316e14baf8,M,41.25,16.7,1.0,40 to 60,0 to 100
31707fa072,M,24.6428571429,19.9,1.0,20 to 30,0 to 100
31741a4ed5,M,22.3543956044,19.9,1.0,20 to 30,0 to 100
317685e451,F,24.8791208791,50.1,3.0,20 to 30,0 to 100
31770cbe81,M,36.2802197802,19.9,1.0,30 to 40,0 to 100
3178a040fc,,24.5384615385,25.0,1.0,20 to 30,0 to 100
317a001a9a,,41.6483516484,19.9,1.0,40 to 60,0 to 100
317c26b91c,M,35.5604395604,23.9,1.0,30 to 40,0 to 100
3182dbc8de,M,25.0137362637,16.7,1.0,20 to 30,0 to 100
3187e7a354,M,24.3269230769,19.9,1.0,20 to 30,0 to 100
31883534d8,M,29.760989011,33.4,2.0,20 to 30,0 to 100
318b599046,F,66.1758241758,16.7,1.0,60 and above,0 to 100
318cf48a57,,42.3379120879,25.0,1.0,40 to 60,0 to 100
318d28e38b,M,33.2362637363,16.7,1.0,30 to 40,0 to 100
318e194ef2,F,28.5274725275,19.9,1.0,20 to 30,0 to 100
318e4574cd,M,45.6703296703,16.7,1.0,40 to 60,0 to 100
3192893cb5,F,25.2197802198,19.9,1.0,20 to 30,0 to 100
3197871873,M,52.0027472527,19.9,1.0,40 to 60,0 to 100
31985cb726,M,31.6098901099,16.7,1.0,30 to 40,0 to 100
3198c575fa,F,113.423076923,41.7,2.0,60 and above,0 to 100
31997d3776,M,35.1675824176,19.9,1.0,30 to 40,0 to 100
3199ed901f,M,48.3296703297,39.8,2.0,40 to 60,0 to 100
319edae389,F,43.7445054945,16.7,1.0,40 to 60,0 to 100
31a021d0d7,,49.0494505495,23.9,1.0,40 to 60,0 to 100
31a0bdf71f,,32.0521978022,19.9,1.0,30 to 40,0 to 100
31a379897f,,35.728021978,25.0,1.0,30 to 40,0 to 100
31a67bdbe1,F,25.489010989,16.7,1.0,20 to 30,0 to 100
31a85234cc,M,113.423076923,16.7,1.0,60 and above,0 to 100
31a898a04a,M,36.043956044,16.7,1.0,30 to 40,0 to 100
31aa9cb0d4,M,60.1978021978,16.7,1.0,60 and above,0 to 100
31aacbe261,,32.5714285714,25.0,1.0,30 to 40,0 to 100
31ab96218d,,113.423076923,32.0,1.0,60 and above,0 to 100
31ad3c32af,,32.5906593407,19.9,1.0,30 to 40,0 to 100
31adfa54b0,M,31.293956044,33.4,2.0,30 to 40,0 to 100
31b010d84d,M,32.717032967,16.7,1.0,30 to 40,0 to 100
31b107a733,M,36.2884615385,23.9,1.0,30 to 40,0 to 100
31b46a613b,M,113.423076923,33.4,2.0,60 and above,0 to 100
31b4e8d0a8,,48.8269230769,100.0,4.0,40 to 60,0 to 100
31b6d71d83,,113.423076923,32.0,1.0,60 and above,0 to 100
31bb1d807b,M,27.1456043956,16.7,1.0,20 to 30,0 to 100
31bc2ffa23,F,29.217032967,16.7,1.0,20 to 30,0 to 100
31beeb6af6,M,23.5989010989,19.9,1.0,20 to 30,0 to 100
31c1a3f016,,57.6538461538,23.9,1.0,40 to 60,0 to 100
31c7d44418,M,36.728021978,25.0,1.0,30 to 40,0 to 100
31c8e83fa5,M,26.239010989,23.9,1.0,20 to 30,0 to 100
31c9183880,F,29.9725274725,16.7,1.0,20 to 30,0 to 100
31c9d3c313,,52.8791208791,39.8,2.0,40 to 60,0 to 100
31c9d60648,M,113.423076923,23.9,1.0,60 and above,0 to 100
31cb80c5a1,M,37.5879120879,19.9,1.0,30 to 40,0 to 100
31cc9ef335,F,31.4835164835,19.9,1.0,30 to 40,0 to 100
31cd148a62,M,45.8324175824,19.9,1.0,40 to 60,0 to 100
31ce9d2e15,M,19.0961538462,23.9,1.0,0 to 20,0 to 100
31cf704621,F,113.423076923,39.8,2.0,60 and above,0 to 100
31cfa59346,,35.1181318681,23.9,1.0,30 to 40,0 to 100
31d172eaaa,M,22.3461538462,19.9,1.0,20 to 30,0 to 100
31d21d5078,F,29.5247252747,33.4,2.0,20 to 30,0 to 100
31d2b8c2aa,M,33.7912087912,19.9,1.0,30 to 40,0 to 100
31d43bfb38,,53.7802197802,39.8,2.0,40 to 60,0 to 100
31d4eb6130,M,37.3104395604,23.9,1.0,30 to 40,0 to 100
31d58cd9c3,F,57.2335164835,16.7,1.0,40 to 60,0 to 100
31d713dfea,F,15.8324175824,19.9,1.0,0 to 20,0 to 100
31d8301424,M,36.7994505495,16.7,1.0,30 to 40,0 to 100
31da0a7054,M,24.6236263736,19.9,1.0,20 to 30,0 to 100
31e206aad7,F,29.7307692308,16.7,1.0,20 to 30,0 to 100
31e2e32692,M,30.9368131868,19.9,1.0,30 to 40,0 to 100
31e53a300d,M,28.1648351648,33.4,2.0,20 to 30,0 to 100
31e54abefe,M,33.3818681319,16.7,1.0,30 to 40,0 to 100
31e9f2ecfb,F,28.8269230769,16.7,1.0,20 to 30,0 to 100
31ea1697f6,M,61.8406593407,16.7,1.0,60 and above,0 to 100
31eab9adcc,M,28.1813186813,16.7,1.0,20 to 30,0 to 100
31ecbc5764,F,44.7692307692,16.7,1.0,40 to 60,0 to 100
31ececb12e,,36.5549450549,23.9,1.0,30 to 40,0 to 100
31ee7d2b5d,M,28.2692307692,16.7,1.0,20 to 30,0 to 100
31ef01975e,,63.0934065934,23.9,1.0,60 and above,0 to 100
31ef6006f5,F,113.423076923,16.7,1.0,60 and above,0 to 100
31f0c9e8f4,F,113.423076923,23.9,1.0,60 and above,0 to 100
31fa51ebda,F,20.2967032967,16.7,1.0,20 to 30,0 to 100
31fd0901f9,F,25.4285714286,50.1,3.0,20 to 30,0 to 100
31fdcdc5ae,,59.8873626374,59.7,3.0,40 to 60,0 to 100
32016e5216,M,33.1456043956,19.9,1.0,30 to 40,0 to 100
3202c8f80b,M,24.3461538462,19.9,1.0,20 to 30,0 to 100
3205199bf9,F,30.3214285714,19.9,1.0,30 to 40,0 to 100
3207e81a21,F,26.771978022,16.7,1.0,20 to 30,0 to 100
32092ae1ed,M,25.4093406593,16.7,1.0,20 to 30,0 to 100
320ca23b13,M,35.5989010989,19.9,1.0,30 to 40,0 to 100
320d6e5999,F,113.423076923,41.7,2.0,60 and above,0 to 100
320da65f7b,F,63.0,39.8,2.0,60 and above,0 to 100
3213d7c01b,,27.1236263736,23.9,1.0,20 to 30,0 to 100
32154e9f25,F,21.4807692308,16.7,1.0,20 to 30,0 to 100
321ad8ccad,M,27.0934065934,19.9,1.0,20 to 30,0 to 100
321aec5619,F,68.9148351648,23.9,1.0,60 and above,0 to 100
322039b316,,113.423076923,25.0,1.0,60 and above,0 to 100
3227b00cc5,M,49.3791208791,39.8,2.0,40 to 60,0 to 100
322a857069,,63.7362637363,25.0,1.0,60 and above,0 to 100
322c6f2a90,,35.4258241758,25.0,1.0,30 to 40,0 to 100
323000000000,F,34.2802197802,16.7,1.0,30 to 40,0 to 100
323111a749,F,30.521978022,23.9,1.0,30 to 40,0 to 100
323171e4dd,M,38.4313186813,19.9,1.0,30 to 40,0 to 100
32332a7abd,,20.1620879121,25.0,1.0,20 to 30,0 to 100
323358c2a7,,55.3873626374,47.8,2.0,40 to 60,0 to 100
3233bfed72,M,21.5274725275,16.7,1.0,20 to 30,0 to 100
3234982ec9,M,50.1098901099,16.7,1.0,40 to 60,0 to 100
3236b36d0b,M,25.0604395604,19.9,1.0,20 to 30,0 to 100
3238b1ee4d,,62.8351648352,25.0,1.0,60 and above,0 to 100
323ac77c06,M,54.8351648352,23.9,1.0,40 to 60,0 to 100
323f3713ab,F,31.3653846154,33.4,2.0,30 to 40,0 to 100
323f53ec46,,40.739010989,25.0,1.0,40 to 60,0 to 100
32405bc2b4,,37.456043956,19.9,1.0,30 to 40,0 to 100
32412ca706,M,23.6098901099,23.9,1.0,20 to 30,0 to 100
32448f05b8,,34.967032967,50.0,2.0,30 to 40,0 to 100
324dae2c18,M,56.9752747253,23.9,1.0,40 to 60,0 to 100
3250edd9e0,M,113.423076923,16.7,1.0,60 and above,0 to 100
325183ce17,F,25.9175824176,16.7,1.0,20 to 30,0 to 100
3252205b6f,M,34.4258241758,16.7,1.0,30 to 40,0 to 100
32596407fe,,65.3901098901,19.9,1.0,60 and above,0 to 100
32597284a9,M,31.1730769231,16.7,1.0,30 to 40,0 to 100
325a5c959b,M,32.7637362637,16.7,1.0,30 to 40,0 to 100
325cc03618,M,19.3324175824,19.9,1.0,0 to 20,0 to 100
325fd2f54c,,28.7307692308,23.9,1.0,20 to 30,0 to 100
3262a58bef,,113.423076923,32.0,1.0,60 and above,0 to 100
32633aecfc,M,32.2884615385,23.9,1.0,30 to 40,0 to 100
326529149f,M,113.423076923,39.8,2.0,60 and above,0 to 100
3268da2b10,M,27.0989010989,33.4,2.0,20 to 30,0 to 100
326a2264e9,M,27.5769230769,19.9,1.0,20 to 30,0 to 100
326cce4c84,M,35.5659340659,19.9,1.0,30 to 40,0 to 100
326df5fbc5,F,41.8324175824,33.4,2.0,40 to 60,0 to 100
326e9ad13b,M,19.0137362637,19.9,1.0,0 to 20,0 to 100
327540ae94,M,23.5054945055,44.9,2.0,20 to 30,0 to 100
3276fb4fb5,,19.4807692308,23.9,1.0,0 to 20,0 to 100
327e62f887,M,27.2472527473,19.9,1.0,20 to 30,0 to 100
32820b8502,,65.7252747253,25.0,1.0,60 and above,0 to 100
32845f66f5,,34.9368131868,23.9,1.0,30 to 40,0 to 100
32847b8ff9,F,34.9423076923,16.7,1.0,30 to 40,0 to 100
3287d5d433,M,18.9835164835,16.7,1.0,0 to 20,0 to 100
328a91ec1c,,37.5934065934,25.0,1.0,30 to 40,0 to 100
32909e7ca7,,29.0137362637,23.9,1.0,20 to 30,0 to 100
329177e329,M,113.423076923,23.9,1.0,60 and above,0 to 100
3294cd54c4,,31.3736263736,19.9,1.0,30 to 40,0 to 100
3294daeec3,M,18.1236263736,16.7,1.0,0 to 20,0 to 100
3295104176,,31.9258241758,25.0,1.0,30 to 40,0 to 100
329877e447,M,23.7225274725,16.7,1.0,20 to 30,0 to 100
32a39b9e4f,,55.9972527473,23.9,1.0,40 to 60,0 to 100
32a47d93b1,,31.0576923077,23.9,1.0,30 to 40,0 to 100
32a5e99c88,,47.5934065934,32.0,1.0,40 to 60,0 to 100
32a778f2aa,,48.9065934066,25.0,1.0,40 to 60,0 to 100
32a783a3e6,,44.6895604396,25.0,1.0,40 to 60,0 to 100
32ada47e07,,113.423076923,19.9,1.0,60 and above,0 to 100
32b0e72640,,32.2225274725,50.0,2.0,30 to 40,0 to 100
32b13944dd,F,18.8351648352,16.7,1.0,0 to 20,0 to 100
32b2de06cf,F,37.1428571429,23.9,1.0,30 to 40,0 to 100
32b71408f8,M,24.043956044,19.9,1.0,20 to 30,0 to 100
32ba81e7cc,M,26.1730769231,16.7,1.0,20 to 30,0 to 100
32bb664b4e,F,113.423076923,59.7,3.0,60 and above,0 to 100
32bd0068c1,M,29.6346153846,19.9,1.0,20 to 30,0 to 100
32bfaccc00,F M,34.4313186813,33.4,2.0,30 to 40,0 to 100
32c00e4c3e,M,28.2087912088,19.9,1.0,20 to 30,0 to 100
32c0464943,F,26.6868131868,73.2,4.0,20 to 30,0 to 100
32c45e4332,M,31.0989010989,16.7,1.0,30 to 40,0 to 100
32c4f40fd8,M,30.6401098901,19.9,1.0,30 to 40,0 to 100
32d0bda299,,82.0769230769,25.0,1.0,60 and above,0 to 100
32d912bd78,F,27.2664835165,16.7,1.0,20 to 30,0 to 100
32db66e341,F,29.6401098901,33.4,2.0,20 to 30,0 to 100
32dc8633d5,M,113.423076923,59.7,3.0,60 and above,0 to 100
32ded154e8,F,27.7857142857,19.9,1.0,20 to 30,0 to 100
32e14b268b,M,33.1565934066,39.8,2.0,30 to 40,0 to 100
32e5630d1d,F,113.423076923,16.7,1.0,60 and above,0 to 100
32ec2fafc1,M,36.2747252747,25.0,1.0,30 to 40,0 to 100
32ee488e91,F,56.989010989,19.9,1.0,40 to 60,0 to 100
32eea8e4b2,F,26.2142857143,33.4,2.0,20 to 30,0 to 100
32f2d03f34,,32.3214285714,39.8,2.0,30 to 40,0 to 100
32f4e2fd06,,42.8379120879,32.0,1.0,40 to 60,0 to 100
32f706eb10,,52.1483516484,32.0,1.0,40 to 60,0 to 100
32faa8e6e2,M,26.4615384615,16.7,1.0,20 to 30,0 to 100
32fd772e68,,13.0467032967,25.0,1.0,0 to 20,0 to 100
32fee82bf1,M,25.5604395604,19.9,1.0,20 to 30,0 to 100
33001a62a0,M,54.3131868132,23.9,1.0,40 to 60,0 to 100
330332c95b,M,20.6098901099,19.9,1.0,20 to 30,0 to 100
3306e7d487,M,66.9395604396,19.9,1.0,60 and above,0 to 100
3307187158,F,39.260989011,19.9,1.0,30 to 40,0 to 100
33087d6f27,M,29.2032967033,16.7,1.0,20 to 30,0 to 100
330ab6685c,F,27.7692307692,16.7,1.0,20 to 30,0 to 100
330b30b19c,M,34.228021978,19.9,1.0,30 to 40,0 to 100
330bdaeb7b,F,47.9478021978,16.7,1.0,40 to 60,0 to 100
330cd05afe,F,113.423076923,19.9,1.0,60 and above,0 to 100
330d300441,F,39.8296703297,19.9,1.0,30 to 40,0 to 100
330df68650,M,113.423076923,73.2,4.0,60 and above,0 to 100
330e6e040c,M,24.771978022,33.4,2.0,20 to 30,0 to 100
330fa30c3c,,24.9313186813,25.0,1.0,20 to 30,0 to 100
331174fd34,,35.1043956044,39.9,1.0,30 to 40,0 to 100
331e2fb8ef,M,23.3846153846,19.9,1.0,20 to 30,0 to 100
331eb98dbb,F,31.6043956044,40.6,2.0,30 to 40,0 to 100
332094462c,M,51.956043956,19.9,1.0,40 to 60,0 to 100
33221b4c74,,27.6153846154,25.0,1.0,20 to 30,0 to 100
332403e5c3,F,39.6950549451,19.9,1.0,30 to 40,0 to 100
33255f2362,M,47.5934065934,16.7,1.0,40 to 60,0 to 100
3325e1b386,M,25.2527472527,16.7,1.0,20 to 30,0 to 100
3327312254,F,113.423076923,16.7,1.0,60 and above,0 to 100
332c234fe1,M,27.4862637363,19.9,1.0,20 to 30,0 to 100
3331df5968,,26.8598901099,23.9,1.0,20 to 30,0 to 100
3331ffd0cb,M,25.5934065934,16.7,1.0,20 to 30,0 to 100
333426968f,F,24.7417582418,16.7,1.0,20 to 30,0 to 100
3335685937,,26.8571428571,39.9,1.0,20 to 30,0 to 100
333648fea3,M,113.423076923,33.4,2.0,60 and above,0 to 100
333951fb4c,F,113.423076923,23.9,1.0,60 and above,0 to 100
333ac09dc0,M,56.9395604396,19.9,1.0,40 to 60,0 to 100
333d82c388,F,38.239010989,33.4,2.0,30 to 40,0 to 100
3340000000000,M,29.3736263736,19.9,1.0,20 to 30,0 to 100
3341055cdd,F,40.5989010989,16.7,1.0,40 to 60,0 to 100
3346866a42,,43.9615384615,25.0,1.0,40 to 60,0 to 100
33483b1eaa,M,28.8846153846,19.9,1.0,20 to 30,0 to 100
334cd05015,M,28.771978022,23.9,1.0,20 to 30,0 to 100
334cd068ae,F,18.5659340659,16.7,1.0,0 to 20,0 to 100
334e167a65,M,38.8351648352,19.9,1.0,30 to 40,0 to 100
3351b17fd0,F,113.423076923,16.7,1.0,60 and above,0 to 100
33523b554d,,32.9093406593,25.0,1.0,30 to 40,0 to 100
33526fab07,F,30.0686813187,16.7,1.0,30 to 40,0 to 100
3353265d00,M,38.5576923077,19.9,1.0,30 to 40,0 to 100
335360e6dc,F,27.021978022,16.7,1.0,20 to 30,0 to 100
3359c5761f,M,33.5906593407,19.9,1.0,30 to 40,0 to 100
336214b252,F,19.771978022,16.7,1.0,0 to 20,0 to 100
3363e16146,M,25.8489010989,16.7,1.0,20 to 30,0 to 100
3365cc44c0,M,44.6895604396,19.9,1.0,40 to 60,0 to 100
336668ec77,M,30.0082417582,19.9,1.0,30 to 40,0 to 100
33666a9dad,M,113.423076923,16.7,1.0,60 and above,0 to 100
3367c50169,M,62.8763736264,16.7,1.0,60 and above,0 to 100
336ba7c6f9,M,29.5302197802,23.9,1.0,20 to 30,0 to 100
336cc13211,,45.4505494505,39.9,1.0,40 to 60,0 to 100
336e03d832,,54.1263736264,25.0,1.0,40 to 60,0 to 100
33711da9aa,M,27.5989010989,16.7,1.0,20 to 30,0 to 100
33723e4ca4,M,34.1483516484,16.7,1.0,30 to 40,0 to 100
3377249301,M,22.8131868132,19.9,1.0,20 to 30,0 to 100
3378bbb469,M,33.4285714286,16.7,1.0,30 to 40,0 to 100
33795f2c10,,38.6785714286,25.0,1.0,30 to 40,0 to 100
3380bac160,M,32.7884615385,19.9,1.0,30 to 40,0 to 100
33812b69d1,M,24.0384615385,16.7,1.0,20 to 30,0 to 100
33819ced3d,M,63.9587912088,23.9,1.0,60 and above,0 to 100
338a09684e,M,26.3351648352,33.4,2.0,20 to 30,0 to 100
3392beef44,,32.4340659341,25.0,1.0,30 to 40,0 to 100
3394fbffad,,41.293956044,25.0,1.0,40 to 60,0 to 100
3398e3b0ec,,66.1236263736,25.0,1.0,60 and above,0 to 100
3399638be9,F,30.1098901099,19.9,1.0,30 to 40,0 to 100
3399ac446c,M,33.3131868132,16.7,1.0,30 to 40,0 to 100
339a558213,M,32.8818681319,23.9,1.0,30 to 40,0 to 100
339d1a66c8,M,113.423076923,23.9,1.0,60 and above,0 to 100
339ffa915f,M,58.8791208791,23.9,1.0,40 to 60,0 to 100
33a2c517c7,F,77.5467032967,73.2,4.0,60 and above,0 to 100
33a6c25b99,M,32.8489010989,16.7,1.0,30 to 40,0 to 100
33a723ecf5,M,28.7747252747,23.9,1.0,20 to 30,0 to 100
33a97b60a8,M,38.7252747253,50.0,2.0,30 to 40,0 to 100
33b081d78f,,43.75,25.0,1.0,40 to 60,0 to 100
33b1934d30,M,62.7307692308,16.7,1.0,60 and above,0 to 100
33b36d308c,M,25.4285714286,16.7,1.0,20 to 30,0 to 100
33b5266609,M,22.75,19.9,1.0,20 to 30,0 to 100
33b8cfe8b2,,41.010989011,23.9,1.0,40 to 60,0 to 100
33bdff28e8,M,27.782967033,39.8,2.0,20 to 30,0 to 100
33be180452,M,33.8626373626,16.7,1.0,30 to 40,0 to 100
33c25f4242,,48.7747252747,19.9,1.0,40 to 60,0 to 100
33c3074b2d,M,39.7664835165,47.8,2.0,30 to 40,0 to 100
33c3411edc,M,33.2362637363,16.7,1.0,30 to 40,0 to 100
33c488246d,M,67.3296703297,23.9,1.0,60 and above,0 to 100
33c6ed6972,M,39.2774725275,19.9,1.0,30 to 40,0 to 100
33c767fa58,M,19.7554945055,23.9,1.0,0 to 20,0 to 100
33c8460ac5,M,21.6263736264,16.7,1.0,20 to 30,0 to 100
33c866a0d9,F,40.3598901099,16.7,1.0,40 to 60,0 to 100
33d1dae6a7,F,31.2884615385,16.7,1.0,30 to 40,0 to 100
33d2bb013e,,61.0906593407,19.9,1.0,60 and above,0 to 100
33d3447873,M,24.7994505495,19.9,1.0,20 to 30,0 to 100
33d4190f97,M,113.423076923,33.4,2.0,60 and above,0 to 100
33d66240c3,M,57.6813186813,16.7,1.0,40 to 60,0 to 100
33db559a4e,,27.8873626374,19.9,1.0,20 to 30,0 to 100
33ddc35854,F,26.75,16.7,1.0,20 to 30,0 to 100
33df30c45c,M,40.6510989011,23.9,1.0,40 to 60,0 to 100
33e239b7a3,F,113.423076923,16.7,1.0,60 and above,0 to 100
33e44f3d61,M,113.423076923,19.9,1.0,60 and above,0 to 100
33e504aeca,,60.6758241758,23.9,1.0,60 and above,0 to 100
33eaba2746,,35.7554945055,32.0,1.0,30 to 40,0 to 100
33f097290f,F,44.3406593407,16.7,1.0,40 to 60,0 to 100
33fc5281ee,M,46.9395604396,19.9,1.0,40 to 60,0 to 100
33fee27444,M,22.7335164835,25.0,1.0,20 to 30,0 to 100
340023fe4c,M,22.217032967,19.9,1.0,20 to 30,0 to 100
340229107a,,30.6593406593,32.0,1.0,30 to 40,0 to 100
340280bdf3,F,73.8736263736,59.7,3.0,60 and above,0 to 100
3403ab26fe,F,113.423076923,23.9,1.0,60 and above,0 to 100
340df00c36,M,28.4093406593,16.7,1.0,20 to 30,0 to 100
341132a63c,F,23.456043956,19.9,1.0,20 to 30,0 to 100
34133c3d2e,M,52.2747252747,23.9,1.0,40 to 60,0 to 100
34141a0c2c,M,33.1401098901,23.9,1.0,30 to 40,0 to 100
3415aa1bc5,M,25.2664835165,16.7,1.0,20 to 30,0 to 100
3418c8c453,F,59.021978022,16.7,1.0,40 to 60,0 to 100
341daccdb6,F,60.5054945055,16.7,1.0,60 and above,0 to 100
341fff4c0c,M,113.423076923,16.7,1.0,60 and above,0 to 100
3420cbcc76,,31.1456043956,25.0,1.0,30 to 40,0 to 100
3428241277,,113.423076923,25.0,1.0,60 and above,0 to 100
3428498b9f,M,16.217032967,16.7,1.0,0 to 20,0 to 100
342b6271dd,F,39.2225274725,23.9,1.0,30 to 40,0 to 100
342c7a549e,,29.2032967033,19.9,1.0,20 to 30,0 to 100
342e7f6449,F,25.9230769231,19.9,1.0,20 to 30,0 to 100
342ed9c380,M,32.5054945055,19.9,1.0,30 to 40,0 to 100
34319e7b16,M,33.1840659341,16.7,1.0,30 to 40,0 to 100
3439fb3cfe,F,32.8379120879,23.9,1.0,30 to 40,0 to 100
343db41fd0,M,36.3489010989,23.9,1.0,30 to 40,0 to 100
343ded7d59,F,113.423076923,16.7,1.0,60 and above,0 to 100
34407daf40,M,24.1565934066,16.7,1.0,20 to 30,0 to 100
3440acaba4,M,23.1456043956,16.7,1.0,20 to 30,0 to 100
3441b9b62d,M,47.3159340659,19.9,1.0,40 to 60,0 to 100
344583629b,M,44.4120879121,23.9,1.0,40 to 60,0 to 100
3445e39e4b,M,22.1098901099,16.7,1.0,20 to 30,0 to 100
3447fba256,F,52.5769230769,19.9,1.0,40 to 60,0 to 100
344b67be59,,43.7582417582,25.0,1.0,40 to 60,0 to 100
344c993b91,,36.6263736264,23.9,1.0,30 to 40,0 to 100
344d6f7351,,54.1593406593,19.9,1.0,40 to 60,0 to 100
34512fa062,,38.6785714286,25.0,1.0,30 to 40,0 to 100
3452d0c9e2,,51.9230769231,23.9,1.0,40 to 60,0 to 100
3456224bb3,F,113.423076923,16.7,1.0,60 and above,0 to 100
3456e7dec3,F,22.4285714286,23.9,1.0,20 to 30,0 to 100
3459822cd8,F,113.423076923,16.7,1.0,60 and above,0 to 100
345ecf51b1,,44.6648351648,19.9,1.0,40 to 60,0 to 100
346282339e,,54.3489010989,19.9,1.0,40 to 60,0 to 100
346e2e9b30,F,113.423076923,56.5,3.0,60 and above,0 to 100
3473caae29,F,113.423076923,16.7,1.0,60 and above,0 to 100
3473f32f80,F,30.6153846154,19.9,1.0,30 to 40,0 to 100
3475c5542b,,35.4065934066,39.9,1.0,30 to 40,0 to 100
3477851a05,,36.7554945055,25.0,1.0,30 to 40,0 to 100
347de067ea,F,40.25,19.9,1.0,40 to 60,0 to 100
347e82797b,F,113.423076923,23.9,1.0,60 and above,0 to 100
347f30edc3,,44.7747252747,19.9,1.0,40 to 60,0 to 100
34863ce56b,M,40.8681318681,23.9,1.0,40 to 60,0 to 100
3488378b71,M,21.8791208791,16.7,1.0,20 to 30,0 to 100
348ca57083,,31.4615384615,23.9,1.0,30 to 40,0 to 100
3491c484f3,,59.25,32.0,1.0,40 to 60,0 to 100
34929f57ac,F,113.423076923,16.7,1.0,60 and above,0 to 100
3492bf6fd3,,30.3956043956,25.0,1.0,30 to 40,0 to 100
349511bb5d,,20.1758241758,23.9,1.0,20 to 30,0 to 100
3495a38a1c,,44.1593406593,19.9,1.0,40 to 60,0 to 100
34961f8d34,,39.6208791209,23.9,1.0,30 to 40,0 to 100
34977ac2a1,F,26.510989011,16.7,1.0,20 to 30,0 to 100
349bfc96bf,,38.9230769231,39.9,1.0,30 to 40,0 to 100
349f39b2e7,,24.8104395604,23.9,1.0,20 to 30,0 to 100
349f97b90f,F,22.2445054945,16.7,1.0,20 to 30,0 to 100
34a147017a,M,31.1016483516,16.7,1.0,30 to 40,0 to 100
34a1d2c2de,,57.6950549451,25.0,1.0,40 to 60,0 to 100
34a394fd32,F,19.7445054945,16.7,1.0,0 to 20,0 to 100
34a56ef1c6,F,23.9120879121,19.9,1.0,20 to 30,0 to 100
34a5a58ae1,F,30.5302197802,16.7,1.0,30 to 40,0 to 100
34a775dba4,,56.3461538462,25.0,1.0,40 to 60,0 to 100
34a91290e3,F,38.8324175824,16.7,1.0,30 to 40,0 to 100
34a9d9492a,M,32.3708791209,16.7,1.0,30 to 40,0 to 100
34aac2d0b3,,18.6401098901,39.8,2.0,0 to 20,0 to 100
34b23622cb,,34.4148351648,23.9,1.0,30 to 40,0 to 100
34b754be5c,F,28.6181318681,16.7,1.0,20 to 30,0 to 100
34bc4ec4c7,M,24.478021978,25.0,1.0,20 to 30,0 to 100
34bc61a785,M,24.9917582418,25.0,1.0,20 to 30,0 to 100
34bed5d2ae,,33.228021978,19.9,1.0,30 to 40,0 to 100
34c0c8b42d,F,31.7142857143,19.9,1.0,30 to 40,0 to 100
34c2cf078c,M,32.6346153846,23.9,1.0,30 to 40,0 to 100
34c3bbac8b,M,51.0796703297,33.4,2.0,40 to 60,0 to 100
34c8c71b17,,65.9835164835,25.0,1.0,60 and above,0 to 100
34ca9c3d3e,M,27.6181318681,16.7,1.0,20 to 30,0 to 100
34cb714761,M,35.8269230769,19.9,1.0,30 to 40,0 to 100
34cdf44c03,M,35.217032967,59.7,3.0,30 to 40,0 to 100
34cebb1b8d,,113.423076923,25.0,1.0,60 and above,0 to 100
34cecf8d3f,,41.5604395604,19.9,1.0,40 to 60,0 to 100
34d21b22f1,,24.6236263736,19.9,1.0,20 to 30,0 to 100
34d316d1c5,M,23.5164835165,19.9,1.0,20 to 30,0 to 100
34d880d4e5,,113.423076923,25.0,1.0,60 and above,0 to 100
34da480dfd,F,42.6620879121,16.7,1.0,40 to 60,0 to 100
34dddb58e6,M,35.3928571429,23.9,1.0,30 to 40,0 to 100
34de7311fc,,26.467032967,25.0,1.0,20 to 30,0 to 100
34df8569e8,,35.8351648352,25.0,1.0,30 to 40,0 to 100
34e15918fd,M,24.3763736264,19.9,1.0,20 to 30,0 to 100
34e1a670d9,M,16.3571428571,16.7,1.0,0 to 20,0 to 100
34e3da0bee,M,113.423076923,19.9,1.0,60 and above,0 to 100
34e85a42fa,M,22.5082417582,19.9,1.0,20 to 30,0 to 100
34e999cdde,M,54.8406593407,39.8,2.0,40 to 60,0 to 100
34ed300c2f,F,21.5576923077,16.7,1.0,20 to 30,0 to 100
