order_id,user_id,departement,birth,order_date,total,nb_tshirts,tshirt_price,order_year,order_month,order_day,order_hr,order_weekofyear,order_dayofweek,age,shirt_type,gender,color
TSG-1221800,d5b9869583,33,1970-04-29 00:00:00,2014-09-16 11:11:00,23.9,1.0,23.9,2014,9,16,11,38,1,42.8543956044,T-Shirt,M,White
TSG-1221802,5dccc29d91,,1984-04-24 00:00:00,2014-10-07 15:27:00,25.0,1.0,25.0,2014,10,7,15,41,1,28.8186813187,T-Shirt,M,White
TSG-1221804,4d73e5cb05,1,1982-03-26 00:00:00,2014-07-04 15:05:00,33.4,2.0,16.7,2014,7,4,15,27,4,30.9065934066,T-Shirt,M,Black
TSG-1221810,f237220d18,53,1955-03-21 00:00:00,2013-04-12 16:43:00,39.8,2.0,19.9,2013,4,12,16,15,4,58.0137362637,T-Shirt,M,White
TSG-1221811,b7bf54b22f,26,1982-08-27 00:00:00,2013-12-12 12:38:00,50.1,3.0,16.7,2013,12,12,12,50,3,30.4835164835,T-Shirt,F,Black
TSG-1221814,de51d3d09d,77,1961-08-24 00:00:00,2013-12-21 16:01:00,16.7,1.0,16.7,2013,12,21,16,51,5,51.5631868132,T-Shirt,F,Black
TSG-1221815,29fac6d867,87,1975-10-22 00:00:00,2014-07-06 22:15:00,19.9,1.0,19.9,2014,7,6,22,27,6,37.3543956044,T-Shirt,M,White
TSG-1221819,8048d6793b,37,1976-04-19 00:00:00,2013-07-12 20:53:00,19.9,1.0,19.9,2013,7,12,20,28,4,36.8598901099,T-Shirt,M,White
TSG-1221821,2dd918363d,6,1989-07-04 00:00:00,2013-12-20 21:11:00,33.4,2.0,16.7,2013,12,20,21,51,4,23.6071428571,T-Shirt,M,Black
TSG-1221822,1f0853d07c,42,1971-05-08 00:00:00,2014-06-25 21:06:00,23.9,1.0,23.9,2014,6,25,21,26,2,41.8269230769,Hoodie,,
TSG-1221824,3d957acde1,33,1899-12-30 00:00:00,2013-05-12 15:13:00,23.9,1.0,23.9,2013,5,12,15,19,6,113.423076923,Hoodie,,
TSG-1221825,56339534be,4,1974-07-03 00:00:00,2013-12-22 00:05:00,25.0,1.0,25.0,2013,12,22,0,51,6,38.6620879121,Hoodie,,
TSG-1221826,50c88af0d9,39,1976-11-27 00:00:00,2013-05-12 15:19:00,16.7,1.0,16.7,2013,5,12,15,19,6,36.25,T-Shirt,F,Black
TSG-1221828,da29822158,91,1961-02-10 00:00:00,2014-03-23 15:59:00,23.9,1.0,23.9,2014,3,23,15,12,6,52.0989010989,T-Shirt,M,White
TSG-1221829,88929d706e,77,1973-04-09 00:00:00,2014-01-04 12:08:00,25.0,1.0,25.0,2014,1,4,12,1,5,39.8983516484,Tennis Shirt,,
TSG-1221831,474c04005b,12,1899-12-30 00:00:00,2014-02-22 14:53:00,19.9,1.0,19.9,2014,2,22,14,8,5,113.423076923,Hoodie,,
TSG-1221832,03d056a639,59,1984-08-25 00:00:00,2014-08-15 21:21:00,16.7,1.0,16.7,2014,8,15,21,33,4,28.4807692308,T-Shirt,F,Black
TSG-1221838,162de23172,93,1899-12-30 00:00:00,2013-01-12 21:16:00,39.8,2.0,19.9,2013,1,12,21,2,5,113.423076923,Hoodie,,
TSG-1221839,21f06552f5,95,1990-08-04 00:00:00,2013-12-20 17:53:00,33.4,2.0,16.7,2013,12,20,17,51,4,22.5192307692,T-Shirt,M,Black
TSG-1221840,704c1a25a6,94,1984-08-07 00:00:00,2014-05-15 12:14:00,16.7,1.0,16.7,2014,5,15,12,20,3,28.5302197802,T-Shirt,F,White
TSG-1221847,bca7a00761,51,1981-01-13 00:00:00,2014-01-17 15:31:00,23.9,1.0,23.9,2014,1,17,15,3,4,32.1071428571,Tennis Shirt,,
TSG-1221853,29138fccb4,75,1986-09-20 00:00:00,2014-04-10 04:39:00,19.9,1.0,19.9,2014,4,10,4,15,3,26.4038461538,T-Shirt,F,Black
TSG-1221855,941359e62c,32,1958-06-08 00:00:00,2013-12-15 10:23:00,50.1,3.0,16.7,2013,12,15,10,50,6,54.7857142857,T-Shirt,M,Black
TSG-1221857,ac6fcf34aa,33,1958-12-27 00:00:00,2014-01-31 20:12:00,16.7,1.0,16.7,2014,1,31,20,5,4,54.2307692308,T-Shirt,M,White
TSG-1221860,a3aa5b62a4,64,1979-04-05 00:00:00,2014-07-14 15:46:00,23.9,1.0,23.9,2014,7,14,15,29,0,33.8901098901,T-Shirt,F,Black
TSG-1221861,dfa6264f4e,42,1978-10-31 00:00:00,2013-04-12 20:51:00,19.9,1.0,19.9,2013,4,12,20,15,4,34.3186813187,T-Shirt,M,White
TSG-1221866,063e0a1e7a,42,1986-08-26 00:00:00,2013-06-12 21:09:00,23.9,1.0,23.9,2013,6,12,21,24,2,26.4725274725,T-Shirt,M,White
TSG-1221869,98aa9fc8a5,50,1989-01-11 00:00:00,2014-10-02 18:58:00,16.7,1.0,16.7,2014,10,2,18,40,3,24.0851648352,T-Shirt,F,White
TSG-1221881,6d630f328d,56,1946-07-31 00:00:00,2014-07-25 16:09:00,19.9,1.0,19.9,2014,7,25,16,30,4,66.6813186813,T-Shirt,M,Black
TSG-1221887,ceda18dcb1,85,1974-02-04 00:00:00,2013-12-16 15:47:00,50.1,3.0,16.7,2013,12,16,15,51,0,39.0714285714,T-Shirt,M,Black
TSG-1221888,266c4861cf,6,1992-06-27 00:00:00,2014-06-09 10:53:00,16.7,1.0,16.7,2014,6,9,10,24,0,20.6153846154,T-Shirt,F,White
TSG-1221893,7ab9407cde,92,1981-04-28 00:00:00,2013-12-19 15:16:00,16.7,1.0,16.7,2013,12,19,15,51,3,31.8186813187,T-Shirt,F,White
TSG-1221895,fb5966303d,94,1969-11-21 00:00:00,2014-04-16 12:06:00,16.7,1.0,16.7,2014,4,16,12,16,2,43.2912087912,T-Shirt,M,Black
TSG-1221899,a7c8c2803b,44,1980-03-16 00:00:00,2014-02-01 11:07:00,16.7,1.0,16.7,2014,2,1,11,5,5,32.9395604396,T-Shirt,F,White
TSG-1221901,b751c68c98,69,1968-04-22 00:00:00,2014-06-28 11:11:00,33.4,2.0,16.7,2014,6,28,11,26,5,44.8791208791,T-Shirt,M,Black
TSG-1221903,868518cb72,75,1899-12-30 00:00:00,2014-11-08 17:25:00,25.0,1.0,25.0,2014,11,8,17,45,5,113.423076923,Hoodie,,
TSG-1221906,b91d089bad,42,1981-01-12 00:00:00,2014-05-19 13:57:00,16.7,1.0,16.7,2014,5,19,13,21,0,32.1098901099,T-Shirt,F,Black
TSG-1221911,58784e0a53,33,1979-12-15 00:00:00,2014-03-03 19:08:00,160.0,5.0,32.0,2014,3,3,19,10,0,33.1923076923,Hoodie,,
TSG-1221919,81edf7603d,62,1989-10-23 00:00:00,2013-08-12 18:09:00,23.9,1.0,23.9,2013,8,12,18,33,0,23.3021978022,Tennis Shirt,,
TSG-1221922,c156a0c8ca,31,1980-06-16 00:00:00,2014-06-13 14:36:00,32.0,1.0,32.0,2014,6,13,14,24,4,32.6868131868,Hoodie,,
TSG-1221924,3093369ea3,51,1983-02-07 00:00:00,2013-12-13 11:00:00,16.7,1.0,16.7,2013,12,13,11,50,4,30.032967033,T-Shirt,F,Black
TSG-1221926,5d6b717c2f,53,1979-12-24 00:00:00,2013-06-12 11:10:00,19.9,1.0,19.9,2013,6,12,11,24,2,33.1675824176,Hoodie,,
TSG-1221927,82812c5a9a,68,1989-01-01 00:00:00,2013-12-15 19:07:00,19.9,1.0,19.9,2013,12,15,19,50,6,24.1126373626,T-Shirt,F,Black
TSG-1221929,74e8f278e6,80,1983-06-25 00:00:00,2013-05-12 19:51:00,16.7,1.0,16.7,2013,5,12,19,19,6,29.6538461538,T-Shirt,M,White
TSG-1221936,cee278b066,33,1977-06-03 00:00:00,2013-12-23 21:39:00,16.7,1.0,16.7,2013,12,23,21,52,0,35.7335164835,T-Shirt,F,White
TSG-1221937,e3ede25bee,59,1899-12-30 00:00:00,2014-04-01 18:18:00,19.9,1.0,19.9,2014,4,1,18,14,1,113.423076923,T-Shirt,M,White
TSG-1221940,d0792e7a11,15,1984-10-30 00:00:00,2013-12-21 19:28:00,16.7,1.0,16.7,2013,12,21,19,51,5,28.2994505495,T-Shirt,M,White
TSG-1221946,cd4a030164,70,1899-12-30 00:00:00,2013-07-12 21:40:00,19.9,1.0,19.9,2013,7,12,21,28,4,113.423076923,Hoodie,,
TSG-1221948,c5620449a8,93,1979-07-26 00:00:00,2013-12-13 12:50:00,16.7,1.0,16.7,2013,12,13,12,50,4,33.5824175824,T-Shirt,M,Black
TSG-1221953,3ff507e8e9,31,1899-12-30 00:00:00,2013-09-12 12:32:00,23.9,1.0,23.9,2013,9,12,12,37,3,113.423076923,Hoodie,,
TSG-1221956,254f2a87d9,,1981-09-13 00:00:00,2014-05-23 00:11:00,16.7,1.0,16.7,2014,5,23,0,21,4,31.4395604396,T-Shirt,F,White
TSG-1221957,b2a829d252,94,1994-05-01 00:00:00,2014-07-22 08:47:00,16.7,1.0,16.7,2014,7,22,8,30,1,18.7664835165,T-Shirt,M,Black
TSG-1221958,e8fce90bcc,84,1940-05-17 00:00:00,2013-12-18 12:37:00,19.9,1.0,19.9,2013,12,18,12,51,2,72.9065934066,T-Shirt,F,Black
TSG-1221962,6c5bd0d4f2,14,1946-06-10 00:00:00,2013-12-12 16:54:00,32.0,1.0,32.0,2013,12,12,16,50,3,66.8214285714,Hoodie,,
TSG-1221963,51e153135b,94,1990-11-20 00:00:00,2013-12-12 18:34:00,16.7,1.0,16.7,2013,12,12,18,50,3,22.2225274725,T-Shirt,F,Black
TSG-1221964,bde6918349,77,1963-09-19 00:00:00,2013-01-12 11:56:00,23.9,1.0,23.9,2013,1,12,11,2,5,49.4862637363,Tennis Shirt,,
TSG-1221966,490de7aa81,67,1989-12-03 00:00:00,2014-05-20 21:16:00,23.9,1.0,23.9,2014,5,20,21,21,1,23.1895604396,Hoodie,,
TSG-1221968,4f6f2b24fe,77,1989-11-13 00:00:00,2014-01-16 19:25:00,32.0,1.0,32.0,2014,1,16,19,3,3,23.2445054945,Hoodie,,
TSG-1221969,4ab484d8f5,92,1984-11-10 00:00:00,2014-03-19 15:43:00,23.9,1.0,23.9,2014,3,19,15,12,2,28.2692307692,Hoodie,,
TSG-1221973,aec50af18a,13,1987-07-24 00:00:00,2014-06-14 14:16:00,19.9,1.0,19.9,2014,6,14,14,24,5,25.5604395604,Hoodie,,
TSG-1221977,92aebeb4b7,69,1959-11-20 00:00:00,2013-02-12 13:38:00,25.0,1.0,25.0,2013,2,12,13,7,1,53.3296703297,Tennis Shirt,,
TSG-1221979,74aa74ff6d,17,1990-11-02 00:00:00,2013-03-12 09:50:00,16.7,1.0,16.7,2013,3,12,9,11,1,22.271978022,T-Shirt,F,Black
TSG-1221983,031f9ed919,78,1987-12-03 00:00:00,2014-04-07 04:16:00,16.7,1.0,16.7,2014,4,7,4,15,0,25.1978021978,T-Shirt,M,Black
TSG-1221988,fa1f2514ce,59,1993-05-18 00:00:00,2014-05-23 11:41:00,16.7,1.0,16.7,2014,5,23,11,21,4,19.7225274725,T-Shirt,F,Black
TSG-1221989,8da61fb099,30,1977-05-16 00:00:00,2014-06-10 12:03:00,23.9,1.0,23.9,2014,6,10,12,24,1,35.782967033,T-Shirt,M,White
TSG-1221991,e4da3f65f2,86,1961-03-29 00:00:00,2013-12-15 19:37:00,23.9,1.0,23.9,2013,12,15,19,50,6,51.9697802198,T-Shirt,M,White
TSG-1221992,03921c3012,31,1989-05-28 00:00:00,2014-09-14 18:46:00,25.0,1.0,25.0,2014,9,14,18,37,6,23.7087912088,Tennis Shirt,,
TSG-1221996,e594466013,59,1967-01-31 00:00:00,2014-01-05 11:37:00,19.9,1.0,19.9,2014,1,5,11,1,6,46.1071428571,T-Shirt,F,Black
TSG-1221999,22358a896f,72,1982-08-27 00:00:00,2014-04-28 20:50:00,23.9,1.0,23.9,2014,4,28,20,18,0,30.4835164835,Hoodie,,
TSG-1222006,1c6e2102d4,39,1975-05-25 00:00:00,2014-09-11 22:39:00,25.0,1.0,25.0,2014,9,11,22,37,3,37.7664835165,Hoodie,,
TSG-1222009,d847076946,64,1974-10-19 00:00:00,2014-06-22 21:13:00,23.9,1.0,23.9,2014,6,22,21,25,6,38.3653846154,Tennis Shirt,,
TSG-1222010,bea5007d5f,49,1957-02-16 00:00:00,2013-12-13 18:48:00,19.9,1.0,19.9,2013,12,13,18,50,4,56.0961538462,T-Shirt,M,Black
TSG-1222011,faf79bf311,57,1980-09-20 00:00:00,2013-11-28 21:06:00,16.7,1.0,16.7,2013,11,28,21,48,3,32.4230769231,T-Shirt,M,White
TSG-1222012,523919e9a5,93,1988-09-06 00:00:00,2014-09-30 20:09:00,16.7,1.0,16.7,2014,9,30,20,40,1,24.4340659341,T-Shirt,F,Black
TSG-1222022,223590d3ec,16,1985-04-25 00:00:00,2014-07-01 11:20:00,16.7,1.0,16.7,2014,7,1,11,27,1,27.8131868132,T-Shirt,F,White
TSG-1222023,4576635d51,72,1988-08-19 00:00:00,2013-05-12 11:30:00,16.7,1.0,16.7,2013,5,12,11,19,6,24.4835164835,T-Shirt,M,White
TSG-1222028,87cf50a74b,45,1982-12-31 00:00:00,2013-12-12 19:57:00,50.0,2.0,25.0,2013,12,12,19,50,3,30.1373626374,T-Shirt,M,White
TSG-1222029,ce461e0dfa,94,1977-04-26 00:00:00,2013-12-27 14:22:00,16.7,1.0,16.7,2013,12,27,14,52,4,35.8379120879,T-Shirt,F,White
TSG-1222031,9459931911,75,1899-12-30 00:00:00,2013-12-12 14:45:00,16.7,1.0,16.7,2013,12,12,14,50,3,113.423076923,T-Shirt,M,Black
TSG-1222033,a8c04c5ade,1,1899-12-30 00:00:00,2013-12-22 10:28:00,16.7,1.0,16.7,2013,12,22,10,51,6,113.423076923,T-Shirt,M,Black
TSG-1222034,2de3fbfeb9,28,1963-03-10 00:00:00,2013-12-21 14:28:00,16.7,1.0,16.7,2013,12,21,14,51,5,50.0164835165,T-Shirt,M,White
TSG-1222035,aa6c71c420,31,1899-12-30 00:00:00,2014-07-06 22:54:00,16.7,1.0,16.7,2014,7,6,22,27,6,113.423076923,T-Shirt,M,Black
TSG-1222038,99bbe7f253,30,1966-09-03 00:00:00,2013-12-20 19:34:00,23.9,1.0,23.9,2013,12,20,19,51,4,46.5192307692,T-Shirt,M,White
TSG-1222043,75c9c0beec,95,1973-10-30 00:00:00,2014-06-14 20:38:00,19.9,1.0,19.9,2014,6,14,20,24,5,39.3379120879,T-Shirt,M,White
TSG-1222046,39600000000000000,79,1968-04-16 00:00:00,2014-05-06 23:04:00,23.9,1.0,23.9,2014,5,6,23,19,1,44.8956043956,T-Shirt,M,White
TSG-1222047,54945f3d90,67,1981-05-28 00:00:00,2013-10-12 20:50:00,25.0,1.0,25.0,2013,10,12,20,41,5,31.7362637363,Hoodie,,
TSG-1222052,f347e018bd,37,1899-12-30 00:00:00,2014-02-16 14:37:00,19.9,1.0,19.9,2014,2,16,14,7,6,113.423076923,Hoodie,,
TSG-1222060,8e64fbaa91,33,1983-02-15 00:00:00,2014-06-21 19:09:00,25.0,1.0,25.0,2014,6,21,19,25,5,30.010989011,Hoodie,,
TSG-1222061,ce9873d43e,,1988-07-13 00:00:00,2014-01-03 20:28:00,64.0,2.0,32.0,2014,1,3,20,1,4,24.5851648352,Hoodie,,
TSG-1222065,27a875bdbc,75,1983-02-03 00:00:00,2013-12-22 00:22:00,23.9,1.0,23.9,2013,12,22,0,51,6,30.043956044,Tennis Shirt,,
TSG-1222072,8dc64530a7,75,1978-06-19 00:00:00,2013-11-12 20:11:00,16.7,1.0,16.7,2013,11,12,20,46,1,34.6868131868,T-Shirt,M,Black
TSG-1222073,656aa7fa00,59,1983-12-31 00:00:00,2013-09-12 19:11:00,23.9,1.0,23.9,2013,9,12,19,37,3,29.1346153846,T-Shirt,M,White
TSG-1222076,708bc34fbc,89,1991-01-04 00:00:00,2013-12-20 18:32:00,16.7,1.0,16.7,2013,12,20,18,51,4,22.0989010989,T-Shirt,M,Black
TSG-1222080,590c0de6f2,73,1967-09-03 00:00:00,2013-07-12 23:00:00,47.8,2.0,23.9,2013,7,12,23,28,4,45.5164835165,Hoodie,,
TSG-1222089,3e119e5ff5,6,1989-09-03 00:00:00,2013-11-12 17:56:00,19.9,1.0,19.9,2013,11,12,17,46,1,23.4395604396,Hoodie,,
TSG-1222091,c34f08cd1c,74,1976-01-10 00:00:00,2014-03-15 22:20:00,16.7,1.0,16.7,2014,3,15,22,11,5,37.1346153846,T-Shirt,M,Black
TSG-1222093,a69cd09b2b,8,1899-12-30 00:00:00,2014-03-01 15:20:00,16.7,1.0,16.7,2014,3,1,15,9,5,113.423076923,T-Shirt,F,Black
TSG-1222097,e6de1fafc0,29,1974-04-05 00:00:00,2013-12-26 17:51:00,19.9,1.0,19.9,2013,12,26,17,52,3,38.9065934066,T-Shirt,M,White
TSG-1222099,454812cc5f,24,1969-12-09 00:00:00,2014-10-05 18:58:00,25.0,1.0,25.0,2014,10,5,18,40,6,43.2417582418,Hoodie,,
TSG-1222100,04af5cf1e2,42,1987-06-17 00:00:00,2013-12-19 15:48:00,19.9,1.0,19.9,2013,12,19,15,51,3,25.6620879121,Hoodie,,
TSG-1222102,ccb07f7575,78,1976-03-31 00:00:00,2013-06-12 21:11:00,23.9,1.0,23.9,2013,6,12,21,24,2,36.9120879121,T-Shirt,F,Black
TSG-1222103,17b0bb9e36,2,1989-10-25 00:00:00,2013-12-14 21:53:00,23.9,1.0,23.9,2013,12,14,21,50,5,23.2967032967,T-Shirt,M,White
TSG-1222107,53da71a546,77,1963-02-22 00:00:00,2013-11-30 08:45:00,33.4,2.0,16.7,2013,11,30,8,48,5,50.0604395604,T-Shirt,F,Black
TSG-1222115,01e516d431,77,1987-01-27 00:00:00,2014-04-27 17:21:00,23.9,1.0,23.9,2014,4,27,17,17,6,26.0494505495,T-Shirt,M,White
TSG-1222120,dddd93d316,92,1972-06-15 00:00:00,2014-06-29 14:00:00,16.7,1.0,16.7,2014,6,29,14,26,6,40.717032967,T-Shirt,F,Black
TSG-1222122,e00482b235,27,1976-09-18 00:00:00,2014-10-05 21:05:00,50.0,2.0,25.0,2014,10,5,21,40,6,36.4423076923,Hoodie,,
TSG-1222125,c306877317,17,1992-03-04 00:00:00,2013-02-12 17:48:00,33.4,2.0,16.7,2013,2,12,17,7,1,20.9313186813,T-Shirt,F,Black
TSG-1222126,8047b422cb,40,1899-12-30 00:00:00,2013-12-17 09:43:00,16.7,1.0,16.7,2013,12,17,9,51,1,113.423076923,T-Shirt,M,Black
TSG-1222127,0cedb19010,24,1959-09-16 00:00:00,2014-03-16 20:16:00,16.7,1.0,16.7,2014,3,16,20,11,6,53.5082417582,T-Shirt,F,White
TSG-1222128,c455013d14,78,1988-01-01 00:00:00,2013-12-31 15:18:00,19.9,1.0,19.9,2013,12,31,15,1,1,25.1181318681,T-Shirt,M,Black
TSG-1222129,492c4f8f46,72,1976-09-26 00:00:00,2014-06-23 19:54:00,39.8,2.0,19.9,2014,6,23,19,26,0,36.4203296703,T-Shirt,F,White
TSG-1222130,f6ac0d8adc,29,1993-08-11 00:00:00,2014-03-23 17:48:00,19.9,1.0,19.9,2014,3,23,17,12,6,19.489010989,T-Shirt,M,Black
TSG-1222132,d42d28d49e,29,1985-09-09 00:00:00,2013-12-13 13:49:00,19.9,1.0,19.9,2013,12,13,13,50,4,27.4368131868,T-Shirt,M,White
TSG-1222133,7c7636a2e3,74,1981-05-19 00:00:00,2014-03-21 10:10:00,19.9,1.0,19.9,2014,3,21,10,12,4,31.760989011,T-Shirt,F,Black
TSG-1222134,f553cf90f3,10,1899-12-30 00:00:00,2013-09-12 14:44:00,16.7,1.0,16.7,2013,9,12,14,37,3,113.423076923,T-Shirt,F,Black
TSG-1222136,8c3566d6e7,72,1991-05-19 00:00:00,2013-07-12 21:10:00,16.7,1.0,16.7,2013,7,12,21,28,4,21.728021978,T-Shirt,M,White
TSG-1222137,cbcd0f8b1e,35,1944-05-01 00:00:00,2013-07-12 19:34:00,25.0,1.0,25.0,2013,7,12,19,28,4,68.9368131868,Hoodie,,
TSG-1222139,0186b49596,62,1991-02-03 00:00:00,2013-12-20 22:06:00,25.0,1.0,25.0,2013,12,20,22,51,4,22.0164835165,Hoodie,,
TSG-1222141,95564da392,47,1975-06-19 00:00:00,2014-02-04 16:53:00,32.0,1.0,32.0,2014,2,4,16,6,1,37.6978021978,Hoodie,,
TSG-1222142,774d6646c4,61,1953-10-02 00:00:00,2014-05-03 19:23:00,16.7,1.0,16.7,2014,5,3,19,18,5,59.4835164835,T-Shirt,F,Black
TSG-1222145,8772ad3869,83,1981-07-02 00:00:00,2014-05-22 17:33:00,16.7,1.0,16.7,2014,5,22,17,21,3,31.6401098901,T-Shirt,F,White
TSG-1222152,5d243984bf,28,1989-05-17 00:00:00,2014-08-03 11:38:00,19.9,1.0,19.9,2014,8,3,11,31,6,23.739010989,T-Shirt,M,White
TSG-1222154,d29b1e746f,77,1970-05-10 00:00:00,2013-09-12 23:41:00,79.6,4.0,19.9,2013,9,12,23,37,3,42.8241758242,T-Shirt,M,White
TSG-1222165,9ac6c9faf4,973,1985-09-01 00:00:00,2013-04-12 14:37:00,19.9,1.0,19.9,2013,4,12,14,15,4,27.4587912088,T-Shirt,M,White
TSG-1222169,e6a325add9,54,1974-12-16 00:00:00,2013-07-12 22:08:00,39.8,2.0,19.9,2013,7,12,22,28,4,38.206043956,T-Shirt,F,Black
TSG-1222172,4b4e77cb14,54,1962-12-28 00:00:00,2013-12-15 19:54:00,23.9,1.0,23.9,2013,12,15,19,50,6,50.2142857143,T-Shirt,F,Black
TSG-1222175,972b86c06a,67,1972-08-28 00:00:00,2013-12-12 19:58:00,25.0,1.0,25.0,2013,12,12,19,50,3,40.5137362637,Hoodie,,
TSG-1222184,ac60760876,30,1986-04-04 00:00:00,2013-02-12 15:14:00,16.7,1.0,16.7,2013,2,12,15,7,1,26.8681318681,T-Shirt,M,White
TSG-1222185,84116bf561,18,1983-03-07 00:00:00,2013-11-30 19:37:00,23.9,1.0,23.9,2013,11,30,19,48,5,29.956043956,Hoodie,,
TSG-1222196,eac389ebe0,57,1899-12-30 00:00:00,2013-09-12 22:32:00,39.8,2.0,19.9,2013,9,12,22,37,3,113.423076923,Hoodie,,
TSG-1222201,87a983c88f,37,1950-02-23 00:00:00,2014-07-23 11:42:00,19.9,1.0,19.9,2014,7,23,11,30,2,63.1016483516,Hoodie,,
TSG-1222203,6688b355d3,94,1980-04-21 00:00:00,2014-11-08 14:14:00,19.9,1.0,19.9,2014,11,8,14,45,5,32.8406593407,T-Shirt,F,White
TSG-1222216,2cc09b9feb,92,1984-12-14 00:00:00,2013-09-12 19:49:00,33.4,2.0,16.7,2013,9,12,19,37,3,28.1758241758,T-Shirt,M,Black
TSG-1222221,67f798cfaa,76,1979-12-16 00:00:00,2014-02-02 19:09:00,19.9,1.0,19.9,2014,2,2,19,5,6,33.1895604396,Hoodie,,
TSG-1222230,168e336d0a,62,1981-05-09 00:00:00,2014-06-17 19:58:00,16.7,1.0,16.7,2014,6,17,19,25,1,31.7884615385,T-Shirt,M,Black
TSG-1222233,3c5755a980,49,1954-03-11 00:00:00,2013-11-29 19:53:00,33.4,2.0,16.7,2013,11,29,19,48,4,59.043956044,T-Shirt,F,Black
TSG-1222236,372ace71ba,92,1964-06-07 00:00:00,2013-12-14 19:49:00,19.9,1.0,19.9,2013,12,14,19,50,5,48.7664835165,T-Shirt,M,Black
TSG-1222237,65a4f27a40,48,1970-02-10 00:00:00,2014-06-22 20:19:00,19.9,1.0,19.9,2014,6,22,20,25,6,43.0686813187,Hoodie,,
TSG-1222240,503fe5d4bf,44,1976-10-31 00:00:00,2013-12-21 11:50:00,16.7,1.0,16.7,2013,12,21,11,51,5,36.3241758242,T-Shirt,M,Black
TSG-1222242,07ce128907,27,1976-01-23 00:00:00,2013-06-12 21:39:00,16.7,1.0,16.7,2013,6,12,21,24,2,37.0989010989,T-Shirt,F,Black
TSG-1222243,4750c454b5,86,1969-03-15 00:00:00,2014-06-05 15:56:00,33.4,2.0,16.7,2014,6,5,15,23,3,43.9807692308,T-Shirt,F,Black
TSG-1222245,b4cd051439,50,1955-04-08 00:00:00,2014-04-13 13:17:00,19.9,1.0,19.9,2014,4,13,13,15,6,57.9642857143,Hoodie,,
TSG-1222246,c821512de3,95,1984-01-15 00:00:00,2014-09-07 20:50:00,23.9,1.0,23.9,2014,9,7,20,36,6,29.0934065934,T-Shirt,F,Black
TSG-1222248,8df5e47bb4,60,1899-12-30 00:00:00,2014-07-07 19:15:00,39.8,2.0,19.9,2014,7,7,19,28,0,113.423076923,T-Shirt,M,Black
TSG-1222252,c297d95273,38,1990-12-30 00:00:00,2013-06-12 17:57:00,23.9,1.0,23.9,2013,6,12,17,24,2,22.1126373626,T-Shirt,M,White
TSG-1222255,b1dcc270bd,75,1984-10-21 00:00:00,2014-09-20 14:25:00,16.7,1.0,16.7,2014,9,20,14,38,5,28.3241758242,T-Shirt,F,Black
TSG-1222256,b497484fae,76,1986-09-23 00:00:00,2014-02-21 13:48:00,19.9,1.0,19.9,2014,2,21,13,8,4,26.3956043956,T-Shirt,M,White
TSG-1222257,f7b7db7dc1,95,1983-02-19 00:00:00,2014-12-09 15:06:00,16.7,1.0,16.7,2014,12,9,15,50,1,30.0,T-Shirt,M,Black
TSG-1222258,5e6d57d033,92,1983-05-26 00:00:00,2014-05-18 10:14:00,33.4,2.0,16.7,2014,5,18,10,20,6,29.7362637363,T-Shirt,F,White
TSG-1222260,51b6c3b0f0,30,1992-09-09 00:00:00,2014-05-20 16:53:00,16.7,1.0,16.7,2014,5,20,16,21,1,20.4120879121,T-Shirt,F,White
TSG-1222264,a7c9a0e46a,67,1964-11-06 00:00:00,2013-12-21 14:45:00,25.0,1.0,25.0,2013,12,21,14,51,5,48.3489010989,T-Shirt,M,White
TSG-1222266,ad969c7cda,95,1977-01-01 00:00:00,2014-05-27 11:35:00,16.7,1.0,16.7,2014,5,27,11,22,1,36.1538461538,T-Shirt,M,Black
TSG-1222267,abeec59eca,57,1980-04-18 00:00:00,2014-02-02 21:05:00,16.7,1.0,16.7,2014,2,2,21,5,6,32.8489010989,T-Shirt,M,Black
TSG-1222269,0554bd34ee,85,1959-03-17 00:00:00,2014-05-18 23:41:00,39.8,2.0,19.9,2014,5,18,23,20,6,54.010989011,T-Shirt,M,Black
TSG-1222271,32c45e4332,94,1982-01-15 00:00:00,2014-05-01 08:25:00,16.7,1.0,16.7,2014,5,1,8,18,3,31.0989010989,T-Shirt,M,Black
TSG-1222283,d9a1961d93,64,1984-02-10 00:00:00,2013-12-12 17:41:00,16.7,1.0,16.7,2013,12,12,17,50,3,29.021978022,T-Shirt,F,White
TSG-1222285,d83fbf426c,77,1975-07-17 00:00:00,2013-07-12 14:08:00,19.9,1.0,19.9,2013,7,12,14,28,4,37.6208791209,T-Shirt,M,Black
TSG-1222292,674e3fad1b,92,1985-02-18 00:00:00,2014-06-01 12:11:00,19.9,1.0,19.9,2014,6,1,12,22,6,27.9945054945,T-Shirt,M,White
TSG-1222301,d2e0bc1612,49,1969-08-19 00:00:00,2014-03-05 16:38:00,16.7,1.0,16.7,2014,3,5,16,10,2,43.5494505495,T-Shirt,M,Black
TSG-1222305,48adc50739,89,1984-09-09 00:00:00,2014-05-22 13:47:00,16.7,1.0,16.7,2014,5,22,13,21,3,28.4395604396,T-Shirt,M,White
TSG-1222306,2885f56ae1,67,1977-08-12 00:00:00,2013-12-13 15:17:00,25.0,1.0,25.0,2013,12,13,15,50,4,35.5412087912,Hoodie,,
